ICD-10-PCS Code quoted,ICD-10-PCS Code,ICD-10-PCS Code Description,CCSR Category,CCSR Category Description,Clinical Domain
"""2W03X0Z""",2W03X0Z,Change Traction Apparatus on Abdominal Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W03X1Z""",2W03X1Z,Change Splint on Abdominal Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W03X2Z""",2W03X2Z,Change Cast on Abdominal Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W03X3Z""",2W03X3Z,Change Brace on Abdominal Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W03X4Z""",2W03X4Z,Change Bandage on Abdominal Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W03X5Z""",2W03X5Z,Change Packing Material on Abdominal Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W03X6Z""",2W03X6Z,Change Pressure Dressing on Abdominal Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W03X7Z""",2W03X7Z,Change Intermittent Pressure Device on Abdominal Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W03XYZ""",2W03XYZ,Change Other Device on Abdominal Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W04X0Z""",2W04X0Z,Change Traction Apparatus on Chest Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W04X1Z""",2W04X1Z,Change Splint on Chest Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W04X2Z""",2W04X2Z,Change Cast on Chest Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W04X3Z""",2W04X3Z,Change Brace on Chest Wall,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W04X4Z""",2W04X4Z,Change Bandage on Chest Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W04X5Z""",2W04X5Z,Change Packing Material on Chest Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W04X6Z""",2W04X6Z,Change Pressure Dressing on Chest Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W04X7Z""",2W04X7Z,Change Intermittent Pressure Device on Chest Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W04XYZ""",2W04XYZ,Change Other Device on Chest Wall,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W05X0Z""",2W05X0Z,Change Traction Apparatus on Back,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W05X1Z""",2W05X1Z,Change Splint on Back,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W05X2Z""",2W05X2Z,Change Cast on Back,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W05X3Z""",2W05X3Z,Change Brace on Back,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W05X4Z""",2W05X4Z,Change Bandage on Back,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W05X5Z""",2W05X5Z,Change Packing Material on Back,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W05X6Z""",2W05X6Z,Change Pressure Dressing on Back,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W05X7Z""",2W05X7Z,Change Intermittent Pressure Device on Back,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W05XYZ""",2W05XYZ,Change Other Device on Back,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W06X0Z""",2W06X0Z,Change Traction Apparatus on Right Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W06X1Z""",2W06X1Z,Change Splint on Right Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W06X2Z""",2W06X2Z,Change Cast on Right Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W06X3Z""",2W06X3Z,Change Brace on Right Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W06X4Z""",2W06X4Z,Change Bandage on Right Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W06X5Z""",2W06X5Z,Change Packing Material on Right Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W06X6Z""",2W06X6Z,Change Pressure Dressing on Right Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W06X7Z""",2W06X7Z,Change Intermittent Pressure Device on Right Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W06XYZ""",2W06XYZ,Change Other Device on Right Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W07X0Z""",2W07X0Z,Change Traction Apparatus on Left Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W07X1Z""",2W07X1Z,Change Splint on Left Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W07X2Z""",2W07X2Z,Change Cast on Left Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W07X3Z""",2W07X3Z,Change Brace on Left Inguinal Region,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W07X4Z""",2W07X4Z,Change Bandage on Left Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W07X5Z""",2W07X5Z,Change Packing Material on Left Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W07X6Z""",2W07X6Z,Change Pressure Dressing on Left Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W07X7Z""",2W07X7Z,Change Intermittent Pressure Device on Left Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W07XYZ""",2W07XYZ,Change Other Device on Left Inguinal Region,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W08X0Z""",2W08X0Z,Change Traction Apparatus on Right Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W08X1Z""",2W08X1Z,Change Splint on Right Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W08X2Z""",2W08X2Z,Change Cast on Right Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W08X3Z""",2W08X3Z,Change Brace on Right Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W08X4Z""",2W08X4Z,Change Bandage on Right Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W08X5Z""",2W08X5Z,Change Packing Material on Right Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W08X6Z""",2W08X6Z,Change Pressure Dressing on Right Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W08X7Z""",2W08X7Z,Change Intermittent Pressure Device on Right Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W08XYZ""",2W08XYZ,Change Other Device on Right Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W09X0Z""",2W09X0Z,Change Traction Apparatus on Left Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W09X1Z""",2W09X1Z,Change Splint on Left Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W09X2Z""",2W09X2Z,Change Cast on Left Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W09X3Z""",2W09X3Z,Change Brace on Left Upper Extremity,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W09X4Z""",2W09X4Z,Change Bandage on Left Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W09X5Z""",2W09X5Z,Change Packing Material on Left Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W09X6Z""",2W09X6Z,Change Pressure Dressing on Left Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W09X7Z""",2W09X7Z,Change Intermittent Pressure Device on Left Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W09XYZ""",2W09XYZ,Change Other Device on Left Upper Extremity,PLC002,Packing and dressing procedures,Dressings and Other Placements
"""2W0AX0Z""",2W0AX0Z,Change Traction Apparatus on Right Upper Arm,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W0AX1Z""",2W0AX1Z,Change Splint on Right Upper Arm,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W0AX2Z""",2W0AX2Z,Change Cast on Right Upper Arm,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
"""2W0AX3Z""",2W0AX3Z,Change Brace on Right Upper Arm,PLC001,Immobilization by splint or other external device,Dressings and Other Placements
